cloud_clear,cloud_cloudy,cloud_overcast,cloud_partly cloudy,location_coastal,location_inland,location_mountain,season_Autumn,season_Spring,season_Summer,season_Winter,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Weather Type
0,0,0,1,0,1,0,1,0,0,0,30,78,13,16,1003.43,2,6.5,0
0,0,1,0,1,0,0,0,0,1,0,22,97,38,83,1014.51,12,1.5,1
0,0,1,0,1,0,0,0,1,0,0,21,52,6,43,1009.87,2,6,0
0,0,0,1,0,1,0,0,1,0,0,32,57,14,21,1007.21,2,7.5,0
0,0,1,0,0,1,0,0,0,1,0,31,60,3.5,21,1006.41,2,6,0
0,0,0,1,0,0,1,0,1,0,0,22,72,13,48,1014.35,1,8.5,0
0,0,1,0,1,0,0,0,0,0,1,-4,23,1.5,52,854.68,10,0,3
0,0,0,1,0,1,0,1,0,0,0,26,21,6.5,19,1021.51,8,7.5,3
1,0,0,0,0,1,0,1,0,0,0,77,73,15.5,104,1021.88,4,7,3
0,0,1,0,0,0,1,0,0,0,1,4,75,15.5,78,980.03,1,1.5,2
0,0,1,0,1,0,0,1,0,0,0,20,79,13.5,60,1001.78,1,3.5,1
0,0,1,0,0,1,0,1,0,0,0,10,75,0.5,44,1015.69,1,5.5,0
0,0,1,0,0,0,1,0,0,1,0,11,89,13.5,73,1012.51,3,1.5,1
1,0,0,0,0,1,0,1,0,0,0,27,34,2.5,7,1012.75,9,8.5,3
0,0,1,0,0,1,0,0,0,0,1,-8,79,9,70,992.32,1,2.5,2
1,0,0,0,0,0,1,0,0,0,1,25,26,2,14,1019.62,7,5.5,3
0,0,0,1,1,0,0,1,0,0,0,17,96,17.5,92,1014.97,3,2.5,1
0,0,1,0,0,0,1,1,0,0,0,14,61,0.5,21,1005.76,1,8.5,0
0,0,0,1,0,0,1,0,0,1,0,35,45,13,49,1017.68,14,9,0
1,0,0,0,0,0,1,0,0,0,1,32,59,9,8,1027.77,5,6,3
0,0,1,0,0,0,1,0,0,0,1,4,73,14.5,79,986.78,1,3,2
0,0,1,0,0,0,1,0,0,0,1,-8,75,0.5,57,984.03,0,1,2
0,0,1,0,0,1,0,1,0,0,0,25,94,16.5,97,1019.55,0,1,1
0,0,1,0,0,0,1,0,0,0,1,-5,82,6.5,56,990.61,1,4.5,2
0,0,0,1,1,0,0,0,0,1,0,40,59,0,12,1027.92,7,6,3
0,0,0,1,0,1,0,0,0,0,1,-4,70,18.5,85,985.66,1,1.5,2
0,0,0,1,0,0,1,0,0,1,0,20,60,7.5,37,1009.62,2,8.5,0
0,0,1,0,0,1,0,0,0,1,0,37,74,31.5,98,1000.18,9,6,0
0,0,1,0,1,0,0,0,0,0,1,18,72,11.5,62,1011.3,0,2.5,1
1,0,0,0,1,0,0,1,0,0,0,42,57,5,14,1022.33,11,8.5,3
0,0,1,0,0,0,1,0,0,0,1,-4,90,1,72,991.72,0,3,2
0,0,1,0,0,1,0,0,0,0,1,2,66,4,54,992.55,0,3.5,2
0,0,1,0,0,1,0,0,0,0,1,-4,94,25,85,988.57,1,0.5,2
0,0,0,1,1,0,0,0,1,0,0,31,94,36.5,80,997.61,0,2,1
0,1,0,0,1,0,0,0,0,1,0,-18,72,15,80,1069.42,0,1.5,0
0,0,0,1,0,0,1,0,0,0,1,-4,83,6,76,988.78,1,3,2
0,0,1,0,0,1,0,0,0,1,0,17,89,15.5,65,1014.24,1,5,1
1,0,0,0,0,0,1,0,1,0,0,39,66,3.5,1,1023.52,10,6,3
0,0,0,1,0,0,1,0,0,0,1,27,70,6.5,91,1008.73,2,3,1
0,0,1,0,1,0,0,0,1,0,0,30,70,7.5,35,1006.08,2,6.5,0
0,0,0,1,0,0,1,1,0,0,0,22,25,8.5,11,1015.45,10,7.5,3
0,0,0,1,0,0,1,0,1,0,0,14,89,7,74,1003.26,0,4.5,1
0,0,0,1,0,0,1,0,0,1,0,33,55,2,31,1010.26,3,6.5,0
0,0,1,0,0,0,1,0,0,0,1,3,86,2.5,68,980.4,0,1.5,2
0,0,0,1,0,1,0,0,0,1,0,25,29,0.5,3,1015.39,10,9,3
1,0,0,0,0,1,0,1,0,0,0,23,43,4,0,1015.94,5,7,3
0,0,0,1,0,1,0,1,0,0,0,24,56,2.5,14,1012.4,1,7.5,0
1,0,0,0,0,0,1,1,0,0,0,38,64,8.5,4,1016.87,6,6.5,3
1,0,0,0,0,1,0,0,1,0,0,42,33,1,4,1016.59,7,8.5,3
0,1,0,0,0,0,1,0,0,1,0,2,24,3.5,78,916.14,8,6.5,1
0,0,1,0,0,1,0,1,0,0,0,29,64,8,76,992.26,3,4,1
1,0,0,0,1,0,0,0,0,1,0,23,37,5.5,11,1015.54,7,6,3
0,0,1,0,0,1,0,0,0,0,1,-1,65,3,79,996.25,0,3.5,2
0,0,0,1,0,0,1,0,1,0,0,29,22,9.5,25,875.03,7,14,0
1,0,0,0,1,0,0,0,0,0,1,23,66,5,17,1015.27,6,5.5,3
0,0,0,1,1,0,0,1,0,0,0,26,71,11.5,85,1007.77,1,5,1
0,0,1,0,0,0,1,0,0,1,0,26,68,3,43,1018.21,1,7.5,0
0,0,0,1,0,0,1,0,0,0,1,22,64,5.5,10,1007.13,3,6,0
0,0,0,1,0,1,0,0,0,0,1,-9,76,16.5,88,999.64,1,3.5,2
0,0,1,0,1,0,0,0,1,0,0,24,78,17.5,75,1004.19,14,6,0
0,0,0,1,0,0,1,0,0,0,1,28,55,12,30,1012.01,2,6,0
0,0,0,1,1,0,0,0,0,0,1,19,97,33.5,102,1019.61,6,1.5,1
0,0,0,1,0,0,1,0,0,0,1,26,63,3,35,1006.68,1,6.5,0
0,0,0,1,1,0,0,0,1,0,0,36,36,12.5,20,869.51,9,19,1
0,0,1,0,0,1,0,0,0,0,1,0,60,18.5,87,985.55,0,3.5,2
0,0,1,0,0,0,1,0,1,0,0,17,66,19.5,71,1017.39,0,4,1
0,0,1,0,1,0,0,0,0,1,0,20,68,16,64,1016.48,3,2,1
0,0,1,0,1,0,0,0,1,0,0,26,50,11,49,1011.35,4,7,0
0,0,0,1,0,1,0,0,1,0,0,29,88,8,79,993.58,3,2,1
0,0,1,0,1,0,0,1,0,0,0,13,66,13.5,58,1008.7,1,1.5,1
0,0,1,0,0,0,1,0,1,0,0,25,76,15.5,80,1006.95,2,9.5,0
0,0,1,0,0,0,1,0,0,0,1,31,63,3.5,40,1006.31,3,8.5,0
0,0,0,1,0,0,1,0,0,0,1,-1,103,14.5,100,991.46,13,3,2
0,0,1,0,0,1,0,1,0,0,0,-9,61,1.5,86,1006.14,14,17,1
0,0,1,0,0,0,1,0,0,0,1,1,87,13.5,54,987.06,0,1,2
1,0,0,0,1,0,0,0,0,1,0,41,25,2,1,1025.69,10,6.5,3
0,0,0,1,0,0,1,0,0,1,0,10,63,8,19,1007.31,4,5.5,0
0,0,0,1,1,0,0,1,0,0,0,27,45,5.5,1,1011.44,6,8.5,3
0,0,1,0,0,1,0,0,0,0,1,-4,97,17,60,998.37,0,3.5,2
0,1,0,0,1,0,0,0,1,0,0,22,72,9,87,1013.57,9,8.5,0
0,0,1,0,0,0,1,0,1,0,0,16,87,14,72,1010.45,0,1.5,1
0,0,0,1,0,0,1,0,0,1,0,-4,35,3,58,966.26,9,18,0
0,0,1,0,0,1,0,0,0,1,0,12,97,7,79,1013.7,1,2,1
0,0,1,0,0,0,1,0,0,0,1,-7,96,32.5,101,987.13,13,2,2
0,0,1,0,0,0,1,0,0,0,1,-8,87,13.5,72,991.22,1,4,2
0,0,0,1,0,0,1,1,0,0,0,26,76,2,27,1017.78,3,5.5,0
0,0,1,0,0,1,0,1,0,0,0,18,93,18.5,83,997.42,3,2.5,1
1,0,0,0,0,0,1,0,1,0,0,20,25,7,9,1013.72,6,9,3
0,0,0,1,0,0,1,0,0,0,1,16,67,12.5,35,1001.09,1,7.5,0
0,0,0,1,0,0,1,0,0,0,1,24,94,7,89,1015.73,1,4,1
0,0,1,0,0,0,1,0,0,0,1,3,85,17.5,80,980.33,0,1.5,2
0,0,0,1,1,0,0,0,0,0,1,30,21,5.5,2,1013.06,5,6,3
0,1,0,0,1,0,0,1,0,0,0,27,22,10.5,43,979.95,5,4,2
0,0,1,0,0,0,1,0,0,1,0,32,75,15,79,1000.46,3,2,1
0,0,0,1,0,0,1,0,0,0,1,3,75,13,61,990.74,0,1,2
0,0,1,0,1,0,0,0,1,0,0,15,61,3.5,39,1003.36,3,7.5,0
1,0,0,0,0,1,0,0,0,1,0,36,77,8.5,107,1012.47,9,9,3
1,0,0,0,0,1,0,0,1,0,0,41,69,9.5,2,1017.18,7,6,3
1,0,0,0,1,0,0,0,0,1,0,37,60,5,15,1018.03,11,10,3
0,0,1,0,0,0,1,0,0,0,1,2,68,7.5,89,996.26,1,2.5,2
0,0,1,0,0,1,0,0,0,0,1,-5,77,14.5,93,984.58,0,1,2
0,1,0,0,1,0,0,0,0,1,0,1,75,14.5,40,1146.24,11,5,1
0,0,1,0,0,1,0,0,0,0,1,1,93,10,65,999.33,1,1,2
0,0,0,1,0,1,0,0,0,0,1,15,67,11.5,29,1006.02,1,7,0
0,0,0,1,0,1,0,0,0,1,0,26,54,8,26,1011.49,2,7.5,0
0,0,1,0,0,0,1,0,0,0,1,47,108,2.5,106,1010.6,10,3.5,0
0,0,1,0,0,0,1,0,0,0,1,6,90,26,93,986.18,7,1.5,2
0,0,1,0,0,1,0,0,0,1,0,24,71,15,72,1006.3,1,3,1
0,0,0,1,0,0,1,0,0,1,0,22,78,2.5,35,1018.58,1,7.5,0
0,0,1,0,0,0,1,0,0,0,1,-6,71,14,72,983.49,1,3.5,2
0,0,1,0,0,0,1,0,0,1,0,22,77,6,14,1015.25,2,6,0
0,0,0,1,0,0,1,0,0,1,0,26,64,6,75,995.02,3,3,1
1,0,0,0,0,0,1,1,0,0,0,28,23,3.5,18,1027.16,6,9.5,3
0,0,0,1,0,0,1,0,0,0,1,-7,79,25,75,981.91,14,1.5,2
0,0,0,1,0,1,0,1,0,0,0,16,71,13.5,21,1001.26,1,6,0
0,0,1,0,0,0,1,0,1,0,0,34,55,2.5,35,1002.57,1,9,0
0,0,0,1,1,0,0,0,1,0,0,12,85,18,86,997.97,2,4.5,1
0,0,1,0,0,0,1,0,0,0,1,4,74,3,77,998.95,1,3,2
0,0,0,1,0,0,1,0,0,0,1,13,51,2.5,43,1019.63,1,8.5,0
1,0,0,0,0,0,1,0,1,0,0,31,36,4,15,1016.83,10,5,3
0,0,1,0,0,0,1,0,0,0,1,11,108,24.5,78,1015.59,8,8.5,0
0,0,0,1,0,0,1,0,0,0,1,22,79,9,23,1006.78,3,5.5,0
0,0,0,1,0,0,1,0,0,0,1,-3,102,27,78,997.87,3,2.5,2
0,0,1,0,1,0,0,1,0,0,0,65,94,17.5,71,1019.9,2,3.5,0
0,0,0,1,0,0,1,1,0,0,0,21,64,7.5,34,1016.44,2,7,0
0,0,1,0,0,1,0,0,0,1,0,11,89,23.5,92,1011.31,14,4,0
0,0,0,1,0,0,1,1,0,0,0,30,29,8.5,17,1010.77,9,7.5,3
1,0,0,0,0,0,1,1,0,0,0,34,53,1,18,1025.79,5,5,3
0,0,1,0,0,1,0,0,0,0,1,3,68,16.5,57,993.37,0,3.5,2
0,0,1,0,0,0,1,1,0,0,0,49,104,12,96,991.21,5,4.5,1
0,0,1,0,0,0,1,0,0,0,1,0,68,12,67,996.96,1,4.5,2
0,0,1,0,0,0,1,0,0,0,1,2,85,17,70,982.02,1,5,2
0,0,1,0,0,0,1,0,1,0,0,9,36,7.5,92,1097.35,11,6.5,1
1,0,0,0,1,0,0,0,0,0,1,40,56,9,16,1015.88,5,9,3
0,0,0,1,0,0,1,0,1,0,0,32,80,14.5,93,1005.73,1,5,1
0,0,1,0,1,0,0,0,1,0,0,32,74,13.5,28,1002.81,2,7,0
0,0,1,0,1,0,0,1,0,0,0,24,99,15.5,68,997.86,2,2,1
0,0,1,0,1,0,0,0,1,0,0,19,89,6.5,50,1004.04,1,2.5,1
1,0,0,0,0,1,0,0,1,0,0,34,68,6.5,5,1021.02,6,5,3
1,0,0,0,0,1,0,0,1,0,0,32,48,0,6,1018.31,11,7,3
1,0,0,0,0,1,0,1,0,0,0,34,40,5,5,1018.37,9,7,3
0,0,0,1,0,1,0,0,1,0,0,21,56,8,28,1019.87,4,6.5,0
0,0,1,0,1,0,0,0,0,0,1,33,82,17.5,90,999.78,1,4,1
1,0,0,0,1,0,0,0,0,1,0,42,30,6.5,17,1029.56,8,10,3
0,0,1,0,0,0,1,0,1,0,0,25,69,7,94,996.12,2,2,1
0,0,1,0,0,1,0,0,1,0,0,19,67,16,90,995.27,2,1.5,1
1,0,0,0,0,0,1,0,1,0,0,38,58,8,19,1019.69,6,7.5,3
0,0,1,0,0,0,1,0,1,0,0,23,90,11,61,1015.38,3,1.5,1
0,0,1,0,0,1,0,0,0,0,1,-3,105,28.5,100,997.92,7,0,2
0,0,1,0,0,1,0,0,0,0,1,-5,78,13,57,985.88,1,3.5,2
0,0,0,1,1,0,0,0,0,1,0,26,79,8.5,36,1010.93,1,7,0
0,0,0,1,1,0,0,1,0,0,0,14,50,8,14,1011.71,4,8.5,0
0,0,0,1,1,0,0,0,0,0,1,62,73,18,98,1012.04,0,8,3
0,0,1,0,1,0,0,0,0,0,1,26,58,10,14,1002.21,1,6,0
0,0,1,0,0,1,0,0,0,0,1,-3,75,13,59,991.97,1,1.5,2
0,0,0,1,1,0,0,0,0,0,1,12,78,5.5,39,1013.61,2,8.5,0
0,0,1,0,1,0,0,0,0,0,1,23,66,9,26,1007.19,4,5.5,0
0,0,0,1,1,0,0,0,0,0,1,29,62,9.5,29,1008.2,4,8,0
0,0,1,0,0,1,0,0,0,0,1,19,67,5.5,86,1004.2,3,3.5,1
0,0,0,1,0,0,1,1,0,0,0,20,76,5,13,1008.62,2,6.5,0
0,0,1,0,0,1,0,1,0,0,0,20,59,6.5,22,1012.91,2,5.5,0
1,0,0,0,1,0,0,0,1,0,0,30,42,1.5,6,1022.32,5,8,3
0,0,0,1,0,1,0,0,0,0,1,-3,76,30,108,997.57,0,5.5,2
0,0,1,0,0,1,0,0,0,0,1,2,81,20,89,991.62,7,0.5,2
0,0,1,0,1,0,0,1,0,0,0,55,107,1,93,1017.32,9,5.5,0
0,0,1,0,0,0,1,0,0,1,0,31,93,14,57,999.22,2,3,1
1,0,0,0,1,0,0,1,0,0,0,23,29,3,0,1019.61,6,9.5,3
0,0,0,1,1,0,0,0,1,0,0,33,66,9.5,15,1028.75,9,9.5,3
0,0,1,0,0,0,1,0,0,1,0,45,32,11.5,55,1024.35,3,19.5,2
0,0,1,0,0,1,0,0,0,0,1,23,95,9.5,65,1014.44,1,1.5,1
0,0,0,1,0,1,0,0,0,1,0,21,59,10.5,18,1007.96,1,6,0
0,0,1,0,0,1,0,0,0,0,1,4,80,1,91,982.92,0,1,2
0,0,1,0,0,1,0,0,0,0,1,-9,92,2,96,999.19,0,4.5,2
0,0,1,0,1,0,0,0,1,0,0,27,66,6,50,1018.96,1,3.5,1
0,0,0,1,0,0,1,0,1,0,0,23,76,7,11,1013.49,3,9,0
1,0,0,0,0,0,1,0,0,1,0,25,49,1.5,17,1015.04,9,5.5,3
0,0,0,1,1,0,0,1,0,0,0,65,70,12.5,82,1027.19,1,2,3
0,0,1,0,0,0,1,0,0,1,0,23,66,7.5,35,1011.68,1,6.5,0
0,0,1,0,1,0,0,0,1,0,0,29,58,13,30,1066.46,11,18,1
1,0,0,0,0,0,1,1,0,0,0,30,39,3,15,1017.9,9,9,3
0,0,1,0,0,1,0,1,0,0,0,17,85,14.5,95,992.41,2,4,1
0,0,0,1,0,1,0,1,0,0,0,23,85,23,94,1019.34,8,1.5,1
0,0,0,1,0,0,1,0,0,0,1,16,64,10.5,38,1016.09,4,7.5,0
0,0,1,0,1,0,0,0,1,0,0,26,72,8.5,35,1007.09,4,5.5,0
0,0,1,0,0,0,1,1,0,0,0,68,79,29,86,998.37,8,3,1
0,0,0,1,1,0,0,0,0,1,0,34,68,8.5,74,1001.65,2,2.5,1
0,0,1,0,1,0,0,0,0,0,1,13,81,5.5,93,990.26,1,2.5,1
0,0,0,1,0,1,0,0,0,0,1,-10,80,17.5,63,986.35,0,2.5,2
0,0,0,1,0,0,1,0,0,0,1,-21,79,36,73,997.81,6,1.5,2
0,1,0,0,1,0,0,0,0,1,0,-19,43,0.5,32,1058.74,10,15,2
0,0,1,0,1,0,0,0,1,0,0,22,65,12.5,85,1013.47,2,4,1
0,0,1,0,1,0,0,0,1,0,0,25,78,20,87,999.04,0,1.5,1
1,0,0,0,0,0,1,1,0,0,0,31,49,1,1,1012.21,7,9,3
0,0,1,0,0,1,0,0,0,0,1,-3,66,10,80,984.12,0,5,2
0,0,1,0,0,0,1,0,1,0,0,14,84,13,56,1001.65,3,5,1
0,0,1,0,0,0,1,0,0,1,0,29,29,8.5,63,998.67,1,0,0
0,0,1,0,0,0,1,0,0,0,1,23,90,16,107,1004.52,13,1.5,0
0,0,1,0,1,0,0,1,0,0,0,12,73,12.5,93,1001.51,2,4.5,1
0,0,1,0,0,0,1,1,0,0,0,45,82,18,79,1012.32,7,0.5,1
0,0,0,1,0,1,0,1,0,0,0,23,67,15,29,1000.19,2,5.5,0
0,0,1,0,0,1,0,0,0,0,1,4,90,7,57,999.67,0,3,2
0,0,1,0,0,1,0,0,0,0,1,-3,87,18.5,54,987.45,0,2,2
0,0,1,0,0,0,1,0,0,0,1,-5,89,5.5,63,999.96,0,4.5,2
0,0,0,1,1,0,0,1,0,0,0,18,50,5.5,11,1007.98,3,7.5,0
0,0,0,1,0,1,0,0,1,0,0,31,56,1.5,15,1007.09,2,7.5,0
0,0,0,1,1,0,0,1,0,0,0,39,48,6,62,1112.31,0,15,0
0,0,1,0,1,0,0,0,0,0,1,29,70,2.5,27,1017.69,2,7.5,0
0,0,1,0,0,1,0,0,1,0,0,12,57,10.5,33,1013.83,1,7.5,0
0,0,0,1,0,0,1,0,1,0,0,44,39,3.5,16,1013.04,8,8.5,3
0,0,0,1,0,1,0,0,1,0,0,14,62,11,28,1001.13,2,7,0
0,0,1,0,0,1,0,0,0,0,1,1,103,35.5,72,984.91,13,3,2
0,0,1,0,0,1,0,1,0,0,0,10,93,16.5,67,1010.59,0,5,1
0,0,1,0,1,0,0,0,1,0,0,34,79,1,32,1016.14,3,9,0
0,0,1,0,0,1,0,0,0,1,0,31,85,18.5,52,993.66,1,1.5,1
0,0,0,1,1,0,0,1,0,0,0,40,67,2,5,1028.32,9,9.5,3
0,0,1,0,0,0,1,0,0,0,1,-1,97,11,59,998.05,0,3.5,2
0,0,0,1,1,0,0,0,0,0,1,35,47,1,0,1020.03,8,8,3
0,0,1,0,1,0,0,0,0,0,1,15,75,10.5,20,1007.76,1,5,0
0,0,1,0,0,0,1,1,0,0,0,29,103,9.5,86,1004.85,2,2,1
0,0,0,1,0,0,1,0,0,0,1,0,91,17,88,982.87,1,3.5,2
0,0,0,1,0,0,1,1,0,0,0,10,62,6,45,1013.86,2,5.5,0
0,0,1,0,0,1,0,0,0,0,1,-5,82,17,81,996.12,1,3,2
0,0,0,1,0,0,1,0,0,0,1,0,78,4.5,70,989.99,1,4,2
0,0,0,1,0,1,0,0,1,0,0,25,55,3.5,23,1000.05,2,6,0
0,0,1,0,0,0,1,1,0,0,0,20,75,0.5,23,1001.58,3,6.5,0
0,0,1,0,0,1,0,1,0,0,0,28,71,10.5,14,1004.32,2,8,0
0,0,1,0,0,1,0,0,0,1,0,27,89,12,99,995.58,0,1.5,1
0,1,0,0,0,1,0,1,0,0,0,15,66,5,85,829.98,0,4.5,2
1,0,0,0,0,0,1,0,0,0,1,22,104,6,100,1010.24,0,3,3
0,0,0,1,1,0,0,0,1,0,0,17,72,4.5,31,1009.84,2,5,0
0,0,1,0,0,1,0,0,0,0,1,-8,79,8.5,72,988.66,1,1,2
0,0,1,0,0,0,1,1,0,0,0,10,68,8.5,28,1013.42,4,6,0
0,0,1,0,0,0,1,0,0,0,1,-6,87,13.5,68,990.99,0,4.5,2
0,0,0,1,0,1,0,0,0,1,0,31,46,6,15,1016.77,6,8,3
0,0,0,1,0,1,0,0,0,0,1,24,46,4,42,1122.74,3,14,0
0,0,0,1,0,1,0,0,0,1,0,32,24,7,18,1015.7,6,5.5,3
0,0,1,0,0,0,1,0,0,0,1,0,76,7.5,98,990.28,0,1,2
0,0,0,1,0,0,1,0,0,1,0,56,86,14.5,97,1028.92,9,4.5,3
0,0,1,0,1,0,0,0,1,0,0,24,62,6.5,72,1017.92,1,2,1
0,0,0,1,0,1,0,0,0,0,1,28,98,34,77,1019.03,9,3.5,1
1,0,0,0,1,0,0,0,1,0,0,38,37,9,11,1027.21,8,7.5,3
0,0,0,1,0,1,0,0,1,0,0,13,77,11,97,1007.21,3,4.5,1
0,0,1,0,0,0,1,0,1,0,0,11,63,13,81,1009.12,3,3.5,1
0,0,0,1,0,0,1,1,0,0,0,30,78,13.5,97,994.11,1,5,1
1,0,0,0,0,0,1,0,0,1,0,29,38,6,6,1028.78,5,5,3
0,0,0,1,0,1,0,0,0,0,1,1,73,17,88,996.02,1,1,2
0,0,1,0,0,1,0,0,0,0,1,-2,74,0.5,58,984.23,1,3,2
0,0,1,0,0,1,0,0,0,0,1,-1,94,19.5,82,991.02,1,3.5,2
0,0,1,0,1,0,0,0,1,0,0,-18,32,9,10,1109.21,12,12,2
0,0,0,1,0,0,1,0,0,0,1,11,59,10.5,14,1006.49,3,7.5,0
0,0,0,1,1,0,0,0,1,0,0,14,73,19,74,994.61,3,3,1
0,0,1,0,0,0,1,0,0,1,0,11,99,13,69,1016.65,0,2.5,1
1,0,0,0,0,0,1,0,0,0,1,21,94,2,102,1020.59,6,4,3
1,0,0,0,1,0,0,0,0,0,1,37,91,14.5,80,1022.4,0,12,3
0,0,1,0,1,0,0,0,1,0,0,30,60,8.5,20,1007.58,1,7.5,0
0,0,0,1,0,0,1,0,0,1,0,13,106,1.5,108,1016.67,2,4,0
0,0,1,0,0,0,1,0,0,0,1,42,83,22,95,1008.5,11,6,0
0,0,1,0,0,0,1,1,0,0,0,25,84,26.5,84,1019.32,0,0,1
0,0,0,1,1,0,0,0,0,1,0,23,70,7.5,55,993.55,0,3.5,1
0,0,0,1,0,1,0,0,1,0,0,30,73,15.5,72,1010.34,2,1.5,1
0,0,1,0,0,0,1,0,0,0,1,32,64,1.5,25,1008.27,4,7.5,0
1,0,0,0,1,0,0,1,0,0,0,31,67,8,18,1011.91,11,8.5,3
0,0,1,0,0,0,1,0,0,1,0,-13,20,9,19,987.05,7,18.5,2
0,0,0,1,0,0,1,1,0,0,0,28,67,3.5,25,1015.6,1,6.5,0
0,0,1,0,0,0,1,0,0,0,1,33,52,11.5,28,1003.64,4,7,0
0,0,1,0,0,0,1,0,1,0,0,15,76,17,94,993.6,1,5,1
0,0,0,1,0,0,1,0,0,0,1,-1,85,8,70,989.37,1,1,2
0,0,1,0,1,0,0,1,0,0,0,19,79,14,83,997.19,3,2.5,1
0,0,0,1,1,0,0,0,1,0,0,49,92,6.5,96,1026.93,5,3.5,3
0,0,0,1,1,0,0,1,0,0,0,31,94,15,67,1004.99,0,3,1
1,0,0,0,1,0,0,0,1,0,0,32,57,8,1,1027.58,9,8,3
0,0,1,0,0,0,1,1,0,0,0,22,72,6.5,53,999.74,0,3.5,1
0,0,1,0,0,1,0,0,0,0,1,23,69,6.5,53,1000.39,1,1,1
0,0,0,1,0,0,1,0,0,1,0,18,79,3.5,46,1004.54,3,8.5,0
0,0,0,1,1,0,0,0,1,0,0,16,67,5,73,1008.39,1,2.5,1
0,0,1,0,0,1,0,0,0,0,1,-10,82,13.5,85,986.94,1,2,2
0,0,0,1,0,0,1,0,0,0,1,3,64,14,69,991.96,1,2.5,2
0,0,1,0,0,1,0,0,0,0,1,-4,95,8.5,63,989.79,1,1.5,2
0,1,0,0,0,0,1,0,0,1,0,-7,61,10.5,45,840.89,0,12,3
1,0,0,0,0,0,1,0,0,1,0,24,28,8,15,1018.6,8,9.5,3
0,0,0,1,0,0,1,0,1,0,0,21,56,0.5,40,1019.5,3,6.5,0
0,0,1,0,1,0,0,0,0,0,1,26,95,13.5,75,1011.06,3,3.5,1
0,0,1,0,0,0,1,0,0,1,0,34,78,14.5,94,1014.43,3,4.5,1
1,0,0,0,1,0,0,1,0,0,0,22,44,4,16,1020.25,10,6,3
0,0,0,1,0,1,0,0,0,0,1,1,89,4.5,71,997.25,0,1.5,2
0,0,0,1,0,1,0,1,0,0,0,28,59,9.5,31,1006.59,1,8.5,0
1,0,0,0,0,0,1,0,1,0,0,38,63,5.5,0,1021.59,6,8.5,3
0,0,1,0,0,1,0,0,0,0,1,0,87,13.5,81,993.35,5,2.5,2
0,0,0,1,0,1,0,0,0,1,0,2,49,11.5,90,995.09,11,19.5,1
0,0,0,1,1,0,0,0,0,1,0,27,41,4.5,61,854.93,8,10.5,1
0,0,1,0,0,0,1,0,0,0,1,25,81,17,89,1016.53,12,1.5,1
1,0,0,0,0,1,0,0,0,1,0,35,21,2,9,1012.95,7,7.5,3
0,1,0,0,0,1,0,0,1,0,0,-14,42,15,14,1121.53,0,13.5,2
0,0,1,0,0,1,0,0,0,0,1,-1,95,12.5,85,980.72,0,4,2
0,0,1,0,0,1,0,0,0,0,1,21,57,10,18,1007.84,3,5.5,0
1,0,0,0,0,1,0,0,0,0,1,35,26,8.5,14,1015.36,7,8.5,3
0,0,0,1,0,0,1,0,0,0,1,-8,63,0.5,87,997.27,1,3,2
0,0,1,0,0,0,1,0,0,0,1,-8,90,18.5,71,980.67,1,2.5,2
0,0,1,0,0,0,1,0,0,0,1,10,97,10.5,53,1001.2,3,2,1
0,0,0,1,0,0,1,0,0,0,1,-5,97,15,53,995.66,1,4,2
0,0,0,1,1,0,0,0,0,0,1,30,55,3.5,47,1000.83,2,5.5,0
1,0,0,0,0,0,1,0,1,0,0,42,57,5,1,1019.2,9,7,3
1,0,0,0,1,0,0,0,0,1,0,36,60,7.5,6,1029.37,9,8.5,3
0,0,1,0,0,1,0,0,0,0,1,-4,108,23.5,97,995.67,12,2,2
0,0,1,0,0,0,1,0,0,0,1,-18,87,22,94,997.7,12,2.5,2
0,0,0,1,1,0,0,0,1,0,0,10,99,17.5,65,999.64,1,5,1
0,0,1,0,0,1,0,0,0,0,1,29,97,15.5,52,999.8,0,1,1
0,0,0,1,0,0,1,1,0,0,0,22,79,10,93,1006.39,1,4,1
1,0,0,0,1,0,0,0,0,1,0,44,25,9,3,1028.32,7,7,3
0,0,1,0,0,0,1,0,0,0,1,-11,109,31.5,95,994.98,14,1,2
0,0,0,1,0,1,0,0,1,0,0,41,63,6.5,18,1022.65,9,8.5,3
1,0,0,0,1,0,0,1,0,0,0,47,94,11.5,109,1024.61,3,5.5,3
0,0,1,0,0,1,0,0,1,0,0,22,89,13,96,1009.7,0,4.5,1
0,0,1,0,0,0,1,0,1,0,0,19,81,15,87,1018.63,2,1.5,1
0,0,1,0,0,1,0,0,0,0,1,-8,66,17.5,91,986.31,0,1,2
0,0,1,0,1,0,0,1,0,0,0,22,70,2,40,1006.73,2,5,0
0,0,1,0,1,0,0,0,0,1,0,16,88,6,78,998.52,1,4,1
0,0,1,0,0,1,0,0,0,0,1,-8,70,1,68,984.8,0,4.5,2
0,0,1,0,0,0,1,0,1,0,0,22,82,7.5,67,1013.04,0,4,1
1,0,0,0,1,0,0,0,0,1,0,38,30,9,1,1013.57,5,5.5,3
0,0,0,1,0,1,0,1,0,0,0,42,43,4.5,56,981.21,9,15.5,0
1,0,0,0,0,0,1,0,0,0,1,38,30,6,19,1028.24,10,7.5,3
